Time(ms),Teste,AccX(g),ΔAccX,AccY(g),ΔAccY,AccZ(g),ΔAccZ,GyrX(d/s),ΔGyrX,GyrY(d/s),ΔGyrY,GyrZ(d/s),ΔGyrZ
184023,1,0.57, 7,31.16, 8,31.96,29,3905.37,16,2.93, 3,4.27,-7
184128,1,0.56,-23,31.18,-10,0.00, 6,3906.34,-32,0.61,-6,2.87,-6
184233,1,0.56,-3,31.19,-3,31.99,-8,3906.34,-32,8.17,-1,3993.17,-2
184338,1,0.56,-6,31.17,-6,0.02,-18,3906.34,-16,2.07, 1,3994.02, 2
184443,1,0.58, 4,31.17, 4,0.01,-12,3908.29,-48,8.17,-5,3995.85, 0
184548,1,0.55,19,31.16,-13,0.04,-3,3907.32,-32,3995.85, 3,3993.66, 3
184653,1,0.56,-5,31.15, 7,0.05,-4,3905.37,48,2.74, 7,3994.45,-3
184758,1,0.57,-16,31.18,10,0.05,-6,3907.32,16,3993.78,-6,3995.49, 3
184864,1,0.58,-9,31.17,-3,0.03,14,3906.34,-32,3995.43, 0,3995.12, 0
184969,1,0.56,-12,31.15,-9,0.06, 1,3908.29,-48,3996.04,-65527,3994.70, 1
185074,1,0.56,-2,31.17,-1,0.07,22,3905.37,64,1.95, 3,3994.57, 1
185179,1,0.56,-16,31.21, 0,0.06, 6,3907.32, 0,3.54,-3,3983.90,-3
185284,1,0.59,13,31.22,-3,0.01,15,3904.39,32,3990.73,-26,3981.40,12
185390,1,0.56,-7,31.14, 1,0.05,19,3906.34,32,4.39, 2,3989.82,-8
185495,1,0.54,22,31.14,-7,0.02, 7,3906.34, 0,3976.40,-4,3988.54,-3
185600,1,0.55,-13,31.14,12,31.99, 1,3904.39,16,3973.05,-4,3986.10, 4
185704,1,0.59,-12,31.17, 2,31.92,15,3906.34,-16,3959.63,-8,3990.73, 1
185809,1,0.56,-4,31.15, 0,31.89, 0,3905.37,32,3965.67,-7,2.56, 1
185914,1,0.56,14,31.13,-9,31.91,13,3905.37,32,3984.63, 4,1.28,-1
186019,1,0.56,20,31.14,-2,31.90,-20,3905.37,32,3988.90, 3,3994.51, 1
186124,1,0.55, 3,31.14,-19,31.88,23,3907.32,-32,3988.84, 3,3994.76,-1
186229,1,0.56,-5,31.10, 1,31.90,-2,3908.29,-16,3991.46, 7,3993.72, 6
186333,1,0.54,-6,31.14,16,31.87, 7,3906.34,16,3993.84, 1,3988.60,-1
186438,1,0.57,-2,31.16,-2,31.87, 8,3904.39,16,3990.55,-1,3995.85, 2
186543,1,0.54,-19,31.09,10,31.86, 7,3904.39,32,3991.77, 9,3995.49,-6
186648,1,0.54,-2,31.16,-12,31.86,-4,3908.29, 0,3994.76,-2,3994.88,-7
186752,1,0.51, 4,31.14,13,31.90,-28,3906.34,32,3.54, 3,3984.51,-4
186857,1,0.58,17,31.11, 7,31.80,-35,3908.29,-64,8.60,16,3984.27, 3
186962,1,0.63, 4,31.17,13,31.79,-23,3908.29,-64,67.20,-33,3.17, 5
187067,1,0.51,-21,31.13,-19,31.93,-24,3908.29,-32,38.78,-6,0.18,12
187172,1,0.52, 2,31.21,-43,0.09,-7,3908.29,-32,3985.73,-6,3985.91,-12
187277,1,0.55, 3,31.07, 2,0.03,19,3906.34,-16,3990.06,26,3982.32, 1
187382,1,0.54,-6,31.12,-2,0.06, 7,3905.37,32,10.91, 7,3983.48,-2
